coach_id,name,team,position_college,position_title,position_start,position_end
2725,Ana Wurtz,Winona St.,Winona State,Assistant Coach,2013,2018
2725,Ana Wurtz,Winona St.,UW-Oshkosh,Assistant Coach,2012,2013
2725,Ana Wurtz,Winona St.,Winona State,Graduate Assistant,2010,2012
2726,Hannah McGlone,Winona St.,Winona State,Assistant Coach,NA,NA
2727,Richard Streveler,Winona St.,Winona State,Assistant Coach,NA,NA
2728,Dominic Lloyd,Winona St.,Winona State,Assistant Coach,NA,NA
2729,Tierra Terry,Winston-Salem,Winston-Salem State,Head Women's Basketball Coach,2025,NA
2729,Tierra Terry,Winston-Salem,Virginia Union,Assistant Coach,2020,2025
2729,Tierra Terry,Winston-Salem,College of William and Mary,Assistant Coach,2017,2020
2729,Tierra Terry,Winston-Salem,Western Carolina,Recruiting Coordinator,NA,2017
2729,Tierra Terry,Winston-Salem,Winston-Salem State,Assistant Coach,NA,NA
2730,Jessica Freeman,Winston-Salem,Winston-Salem,Assistant Women's Basketball Coach,NA,NA
2731,Dylan Anderson,Winston-Salem,Winston-Salem,Assistant Women's Basketball Coach,NA,NA
2732,Moran Lonning,Wisconsin-La Crosse,Wisconsin-La Crosse,Head Women's Basketball Coach,2023,NA
2732,Moran Lonning,Wisconsin-La Crosse,Central College,Head Women's Basketball Coach,2022,2023
2732,Moran Lonning,Wisconsin-La Crosse,Simpson College,Assistant Coach,2016,2022
2733,Angel Allen,Wisconsin-La Crosse,Wisconsin-La Crosse,Assistant Women's Basketball Coach,2024,NA
2733,Angel Allen,Wisconsin-La Crosse,Wisconsin-La Crosse,Assistant Coach,2021,2024
2733,Angel Allen,Wisconsin-La Crosse,A-Level Athletics,Head of Basketball Operations/Co-Founder,2021,2021
2733,Angel Allen,Wisconsin-La Crosse,B Maze Elite,"Head Coach, 14U Girls Basketball",2020,2021
2733,Angel Allen,Wisconsin-La Crosse,Concord Christian School,Head Girls' Varsity Basketball Coach,2020,2021
2733,Angel Allen,Wisconsin-La Crosse,Roane State Community College,Assistant Women's Basketball Coach,2019,2020
2734,Deja Williams,Wisconsin-La Crosse,Wisconsin-La Crosse,Assistant Women's Basketball Coach,2024,NA
2735,Bobbi Vandenberg,Wisconsin-La Crosse,Wisconsin-La Crosse,Assistant Coach,2018,NA
2735,Bobbi Vandenberg,Wisconsin-La Crosse,Viterbo University,Head Basketball Coach,1993,2018
2735,Bobbi Vandenberg,Wisconsin-La Crosse,Boulder High School,Head Basketball Coach,1988,1992
2735,Bobbi Vandenberg,Wisconsin-La Crosse,Boulder High School,Head Basketball Coach,1982,1987
2736,Wesley Quintana,Wisconsin-La Crosse,Wisconsin-La Crosse,Assistant Coach,NA,NA
2737,Jen Conely,Wisconsin-Parkside,Wisconsin-Parkside,Head Women's Basketball Coach,2018,NA
2737,Jen Conely,Wisconsin-Parkside,Walsh University,Assistant Coach,2017,2018
2737,Jen Conely,Wisconsin-Parkside,Ursuline College,Assistant Coach,2016,2017
2737,Jen Conely,Wisconsin-Parkside,University of Indianapolis,Assistant Coach,2008,2016
2738,Blair Arthur,Wisconsin-Parkside,Wisconsin-Parkside,Assistant Women's Basketball Coach,NA,NA
2739,Gaby Bronson,Wisconsin-Parkside,Wisconsin-Parkside,"Assistant Coach, Women's Basketball",2025,NA
2740,Shelby Lyman,Wisconsin-River Falls,Wisconsin-River Falls,Head Women's Basketball Coach,2023,NA
2740,Shelby Lyman,Wisconsin-River Falls,Wisconsin-River Falls,Interim Head Coach,2022,2023
2740,Shelby Lyman,Wisconsin-River Falls,Wisconsin-River Falls,Assistant Coach,2019,2022
2740,Shelby Lyman,Wisconsin-River Falls,Cornell University,Assistant Coach,2017,2019
2740,Shelby Lyman,Wisconsin-River Falls,St. John Fisher College,Assistant Coach,2014,2017
2740,Shelby Lyman,Wisconsin-River Falls,Empire Dragons,Assistant Coach,2014,2017
2741,Katie Ahlstrom,Wisconsin-River Falls,Wisconsin-River Falls,Assistant Coach,NA,NA
2742,Dell Drey,Wisconsin-River Falls,Wisconsin-River Falls,Assistant Coach,NA,NA
2743,Eveline Parsons,Wisconsin-Superior,Wisconsin-Superior,Head Women's Basketball Coach,2025,NA
2743,Eveline Parsons,Wisconsin-Superior,UW-Stevens Point,Assistant Coach/Recruiting Coordinator,2022,2025
2743,Eveline Parsons,Wisconsin-Superior,Tusculum,Assistant Coach/Head JV Coach,2021,2022
2743,Eveline Parsons,Wisconsin-Superior,Tusculum,Graduate Assistant,2020,2021
2744,Owen Theune,Wisconsin-Superior,Wisconsin-Superior,Assistant Women's Basketball Coach,NA,NA
2745,Sarah Smith,Wisconsin-Superior,Wisconsin-Superior,Assistant Women's Basketball Coach,NA,NA
2746,Cherise Galasso,WPI,WPI,"Head Women's Basketball Coach, Associate Athletic Director and Senior Women's Administrator",2000,NA
2746,Cherise Galasso,WPI,Regis College,"Head Women's Basketball Coach, Head Women's Soccer Coach, Associate Athletic Director",1999,2000
2746,Cherise Galasso,WPI,Regis College,"Head Women's Basketball Coach, Head Women's Soccer Coach, Assistant Athletic Director",1997,1999
2746,Cherise Galasso,WPI,University of Rochester,"Assistant Women's Basketball Coach, Assistant Director of Game Management, Admissions Liaison, Director of Varsity Weight Program",1994,1997
2747,Armando Dunn,WPI,WPI,Assistant Coach,2024,NA
2747,Armando Dunn,WPI,Bard College,Associate Head Coach,2023,2024
2747,Armando Dunn,WPI,Bard College,Assistant Coach,2019,2023
2747,Armando Dunn,WPI,Bard College,Assistant Sports Information Director,2019,2023
2747,Armando Dunn,WPI,Bard College,Residence Life Administrator,2019,2023
2747,Armando Dunn,WPI,Bard College,Program/Marketing Coordinator for Student Activities,2019,2023
2748,Maegan Cook,WPI,WPI,Assistant Coach,2011,NA
2749,Rosanne Scott,Westminster (PA),Westminster,Head Coach,2002,NA
2749,Rosanne Scott,Westminster (PA),Westminster,Assistant Coach,2001,2002
2749,Rosanne Scott,Westminster (PA),Westminster,Athletic Assistant,2000,2001
2750,Megan Sefcik,Westminster (PA),Westminster (PA),Assistant Coach/Eligibility Coordinator,2019,NA
2750,Megan Sefcik,Westminster (PA),Score More Athletic Club,Assistant Coach,2019,2019
2751,Amy Dolsak,Westminster (PA),Westminster (PA),Assistant Coach,NA,NA
2752,Kari Hoffman,Wright St.,Wright State,Head Women's Basketball Coach,2021,NA
2752,Kari Hoffman,Wright St.,Cedarville,Head Women's Basketball Coach,2016,2021
2752,Kari Hoffman,Wright St.,Cedarville,Assistant Coach,2010,2016
2752,Kari Hoffman,Wright St.,Green Bay,Director of Basketball Operations,2008,2010
2752,Kari Hoffman,Wright St.,Cedarville,Assistant Coach,2007,2008
2753,John Leonzo,Wright St.,Wright State,Associate Head Coach,2022,NA
2753,John Leonzo,Wright St.,Wright State,Assistant Coach,2021,2022
2753,John Leonzo,Wright St.,Cedarville,Assistant Coach,2016,2021
2753,John Leonzo,Wright St.,Spooky Nook Sports,Basketball Coordinator,NA,2016
2754,Patrick Bain,Wright St.,Wright State,Assistant Coach,NA,NA
2755,Lauryn Fox,Wright St.,Wright State,Assistant Coach,NA,NA
2756,Olivia Trice,Wright St.,Wright State,"Assistant Coach, Director of Operations",2025,NA
2757,Nicole Bullock,Hilbert,Hilbert,Head Women's Basketball Coach,2021,NA
2757,Nicole Bullock,Hilbert,Presentation College,Head Coach and Game Day Administrator,2019,2021
2757,Nicole Bullock,Hilbert,Irondale High School,Head Varsity Basketball Coach,2016,2019
2757,Nicole Bullock,Hilbert,Iowa Lakes Community College,Head Basketball Coach,NA,2016
2757,Nicole Bullock,Hilbert,Adams State,Assistant Coach,NA,NA
2758,Taylor Hansen,Hilbert,Hilbert,Assistant Women's Basketball Coach,NA,NA
2759,Kylee Boettcher,Buena Vista,Buena Vista,Head Women's Basketball Coach,2024,NA
2759,Kylee Boettcher,Buena Vista,Panorama High School,Head Girls Basketball Coach,2019,2024
2759,Kylee Boettcher,Buena Vista,Panorama High School,Head Varsity Softball Coach,2021,2023
2759,Kylee Boettcher,Buena Vista,Panorama High School,Junior High Coach/Volunteer Assistant Basketball Coach,2009,2019
2759,Kylee Boettcher,Buena Vista,Panorama High School,Head Varsity Softball Coach,2007,2013
2759,Kylee Boettcher,Buena Vista,Waukee Middle School,Coach,2006,2006
2759,Kylee Boettcher,Buena Vista,Washington High School,Coach,2003,2005
2760,Kyle Bernhoft,Buena Vista,Buena Vista,Assistant Women's Basketball Coach,2022,NA
2760,Kyle Bernhoft,Buena Vista,Northland College,Assistant Coach/Recruiting Coordinator,2015,2022
2760,Kyle Bernhoft,Buena Vista,Mellen High School,Head Girls Basketball Coach/Business Teacher,2011,2014
2760,Kyle Bernhoft,Buena Vista,Sheboygan Falls High School,Assistant Girls Basketball Coach/Business Teacher,NA,2011
2760,Kyle Bernhoft,Buena Vista,Butternut-Glidden High School,Head Boys Basketball Coach,NA,NA
2760,Kyle Bernhoft,Buena Vista,University of Wisconsin-Stout,Student Assistant Coach,NA,NA
2761,Vanessa Hamlett,Buena Vista,Buena Vista,Assistant Women's Basketball Coach,NA,NA
2762,DéRonté Polite,Hood,Hood,Head Women's Basketball Coach,2023,NA
2762,DéRonté Polite,Hood,University of Wisconsin-Milwaukee,Assistant Coach/Recruiting Coordinator,2019,2023
2762,DéRonté Polite,Hood,Lincoln College,Head Women's Basketball Coach,2018,2019
2762,DéRonté Polite,Hood,IMG Academy,Girls' Academy Varsity Basketball Coach,2014,2018
2762,DéRonté Polite,Hood,Bryan College,Assistant Coach/JV Head Coach,2013,2014
2762,DéRonté Polite,Hood,Central Christian College of the Bible,Head Women's Basketball Coach/Assistant Athletic Director,2011,2013
2763,Nashid Coleman,Hood,Hood,Assistant Coach,NA,NA
2764,Snoop Robinson,Hood,Hood,Assistant Coach,NA,NA
2765,Tiffany Manning,Hood,Hood,Graduate Assistant,NA,NA
2766,David Midlick,Ark.-Monticello,Arkansas-Monticello,Head Women's Basketball Coach,2022,NA
2766,David Midlick,Ark.-Monticello,Southeastern Missouri,Assistant Women's Basketball Coach,NA,2022
2766,David Midlick,Ark.-Monticello,Austin Peay,Head Women's Basketball Coach,NA,NA
2766,David Midlick,Ark.-Monticello,Austin Peay,Volunteer Assistant Men's Basketball Coach,2003,2006
2766,David Midlick,Ark.-Monticello,Memphis,Associate Head Coach,NA,NA
2766,David Midlick,Ark.-Monticello,Delta State,Head Women's Basketball Coach,NA,NA
2766,David Midlick,Ark.-Monticello,Tennessee State,Assistant Coach,2006,2010
2767,Brazia Jones,Ark.-Monticello,Ark.-Monticello,Assistant Women's Basketball Coach,NA,NA
2768,Jill Blackstock,Ark.-Monticello,Ark.-Monticello,Graduate Assistant,NA,NA
2769,Scot MacAllister,LeTourneau,LeTourneau,Head Women's Basketball Coach,2022,NA
2769,Scot MacAllister,LeTourneau,Saint Mary-of-the-Woods,Head Women's Basketball Coach,2020,2022
2769,Scot MacAllister,LeTourneau,Centre College,Assistant Coach,2014,2020
2769,Scot MacAllister,LeTourneau,Russell County High School,Head Girls' Basketball Coach,2013,2014
2769,Scot MacAllister,LeTourneau,Logan County High School,Head Girls' Basketball Coach,2005,2013
2769,Scot MacAllister,LeTourneau,Corcoran High School,Head Girls' Basketball Coach,1999,2003
2769,Scot MacAllister,LeTourneau,Dinuba High School,Head Girls' Basketball Coach,1998,1999
2769,Scot MacAllister,LeTourneau,Corcoran High School,Head Girls' Basketball Coach,1994,1998
2769,Scot MacAllister,LeTourneau,Kings River Community College,Head Coach,1991,1993
2770,Samantha Tan,LeTourneau,LeTourneau,Assistant Coach & Recruiting Coordinator,2024,NA
2770,Samantha Tan,LeTourneau,Messiah,Assistant Coach,2023,2024
2770,Samantha Tan,LeTourneau,Nord Anglia International School,Head Coach (Boys and Girls Varsity),2018,2022
2771,Mikayla Jones,LeTourneau,LeTourneau,Assistant Coach,NA,NA
2772,Tom Webb,Southwest Minn. St.,Southwest Minn. St.,Head Women's Basketball Coach,2016,NA
2772,Tom Webb,Southwest Minn. St.,Cameron University,Head Women's Basketball Coach,2008,2016
2772,Tom Webb,Southwest Minn. St.,Eastern Washington,Associate Head Coach,2007,2008
2772,Tom Webb,Southwest Minn. St.,Eastern Washington,Assistant Coach,2004,2007
2772,Tom Webb,Southwest Minn. St.,Northwest College,Head Women's Basketball Coach,2000,2004
2772,Tom Webb,Southwest Minn. St.,Northern State,Graduate Assistant Coach,1999,2000
2772,Tom Webb,Southwest Minn. St.,Southwest Minn. St.,Student Assistant Coach,1998,1999
2773,Hanna Geistfeld,Southwest Minn. St.,Southwest Minn. St.,Assistant Women's Basketball Coach,2023,NA
2773,Hanna Geistfeld,Southwest Minn. St.,Southwest Minn. St.,Graduate Assistant Women's Basketball Coach,2022,2023
2774,Troy Bouman,Southwest Minn. St.,Southwest Minn. St.,Assistant Women's Basketball Coach,NA,NA
2775,Sara Kottke,Southwest Minn. St.,Southwest Minnesota State,Assistant Women's Basketball Coach,NA,NA
2776,Kenzie Jones,Southwest Minn. St.,Southwest Minnesota State,Student Assistant Coach,NA,NA
2777,Jeff Zinn,Southwestern Okla.,Southwestern Oklahoma State,Head Women's Basketball Coach,2022,NA
2777,Jeff Zinn,Southwestern Okla.,Oral Roberts,Assistant Women's Basketball Coach,2021,2022
2777,Jeff Zinn,Southwestern Okla.,Anadarko High School,Head Women's Basketball Coach,2011,2021
2777,Jeff Zinn,Southwestern Okla.,Newkirk High School,Head Women's Basketball Coach,2007,2011
2777,Jeff Zinn,Southwestern Okla.,Blanchard High School,Head Women's Basketball Coach,1994,2007
2777,Jeff Zinn,Southwestern Okla.,Guymon High School,Assistant Coach,1990,1993
2778,James Bagwell,Southwestern Okla.,Southwestern Oklahoma State University,Assistant Women's Basketball Coach,2023,NA
2778,James Bagwell,Southwestern Okla.,Southwestern Oklahoma State University,Men's Volunteer Assistant Coach,2021,2023
2778,James Bagwell,Southwestern Okla.,Oklahoma Christian,Graduate Assistant Coach,2020,2021
2778,James Bagwell,Southwestern Okla.,Oklahoma AAU,Head Coach/Assistant Coach/Program Director,2017,2021
2779,Lanie Gooch,Southwestern Okla.,Southwestern Oklahoma,Assistant Women's Basketball Coach,NA,NA
2780,Lenise Stallings,Chowan,Chowan,Head Women's Basketball Coach,2019,NA
2780,Lenise Stallings,Chowan,Wiley College,Head Women's Basketball Coach,2018,2019
2780,Lenise Stallings,Chowan,Tennessee State,Assistant Coach,2016,2018
2780,Lenise Stallings,Chowan,Mississippi Valley State,Assistant Coach,2016,2016
2780,Lenise Stallings,Chowan,Mississippi Valley State,Graduate Assistant,2014,2016
2781,Olivia Gaither,Chowan,Chowan,Assistant Women's Basketball Coach,2024,NA
2781,Olivia Gaither,Chowan,Chowan,Volunteer Assistant Coach,2023,2024
2781,Olivia Gaither,Chowan,Liberty University,Academic Advisor,2023,2023
2781,Olivia Gaither,Chowan,Chowan,Admissions Counselor,2022,2023
2782,Madison Quan,Caltech,Caltech,Interim Head Coach,NA,NA
2783,Judah Bates,Caltech,Caltech,Volunteer Assistant Coach,2020,NA
2784,Lauren Suezaki,Caltech,Caltech,Volunteer Assistant Coach,NA,NA
2785,Annie Tarakchian,Caltech,Caltech,Head Coach,2022,NA
2785,Annie Tarakchian,Caltech,California Lutheran University,Assistant Coach,NA,2022
2786,Kevin Lyons,Converse,Converse,Interim Head Coach,2025,NA
2786,Kevin Lyons,Converse,Converse,Assistant Coach,2024,2025
2786,Kevin Lyons,Converse,Newberry College,Assistant Coach,2023,2024
2786,Kevin Lyons,Converse,University of South Carolina,Administrative Assistant,2019,2023
2786,Kevin Lyons,Converse,University of South Carolina,"Head Coach, Women's Club Basketball",NA,NA
2786,Kevin Lyons,Converse,University of South Carolina,Scout Team Player/Administrative Assistant,2019,2023
2786,Kevin Lyons,Converse,Newberry College,FIT Instructor,NA,NA
2787,Brendon Gauthier,Converse,Converse,Assistant Coach,NA,NA
2788,Heather Hurt,East Central,East Central,Head Women's Basketball Coach,2022,NA
2788,Heather Hurt,East Central,East Central,Assistant Coach,2014,2022
2788,Heather Hurt,East Central,Emporia State,Graduate Assistant Coach,2012,2014
2789,Kaitlyn Hodgins,East Central,East Central,Assistant Women's Basketball Coach,2023,NA
2789,Kaitlyn Hodgins,East Central,University of Sioux Falls,Associate Head Coach/Assistant Coach,2022,2023
2789,Kaitlyn Hodgins,East Central,"Concordia University, Nebraska",Graduate Assistant Coach,2020,2022
2790,Jeff McGaha,East Central,East Central,Assistant Coach,2014,NA
2790,Jeff McGaha,East Central,East Central,Kinesiology Department Faculty,2010,NA
2790,Jeff McGaha,East Central,East Central,Assistant Coach,2005,2010
2790,Jeff McGaha,East Central,Watonga High School,Head Boys Basketball Coach,NA,NA
2790,Jeff McGaha,East Central,Watonga High School,Assistant Boys Basketball Coach,NA,NA
2790,Jeff McGaha,East Central,Konawa High School,Assistant Coach,NA,NA
2790,Jeff McGaha,East Central,Lexington High School,Assistant Coach,NA,NA
2791,Alissa Brewer,East Central,East Central,Graduate Assistant Coach,NA,NA
2792,Talia Kahrs,Fort Hays St.,Fort Hays State,Head Women's Basketball Coach,2023,NA
2792,Talia Kahrs,Fort Hays St.,Fort Hays State,Assistant Coach,2012,2023
2792,Talia Kahrs,Fort Hays St.,Fort Hays State,Student Assistant Coach,2011,2012
2793,Paige Lunsford,Fort Hays St.,Fort Hays State,Assistant Women's Basketball Coach,2019,NA
2793,Paige Lunsford,Fort Hays St.,Fort Hays State,Graduate Assistant,2017,2019
2794,Taylor Vasa,Fort Hays St.,Fort Hays State,Assistant Women's Basketball Coach,2023,NA
2794,Taylor Vasa,Fort Hays St.,Upper Iowa,Assistant Coach,2022,2023
2794,Taylor Vasa,Fort Hays St.,Dakota Wesleyan,Assistant Coach,2021,2022
2794,Taylor Vasa,Fort Hays St.,Dakota Wesleyan,Graduate Assistant,2019,2021
2795,Ronnie Ressel,Mo. Southern St.,Missouri Southern,Head Women's Basketball Coach,2017,NA
2795,Ronnie Ressel,Mo. Southern St.,Missouri Southern,Interim Head Women's Basketball Coach,2016,2017
2795,Ronnie Ressel,Mo. Southern St.,Missouri Southern,Assistant Women's Basketball Coach,2014,2016
2795,Ronnie Ressel,Mo. Southern St.,Missouri Southern,Associate Head Coach Men's Basketball,2010,2014
2795,Ronnie Ressel,Mo. Southern St.,Missouri Southern,Assistant Men's Basketball Coach,2008,2010
2795,Ronnie Ressel,Mo. Southern St.,Missouri Southern,Student Assistant Men's Basketball Coach,1991,1992
2795,Ronnie Ressel,Mo. Southern St.,Rend Lake College,Head Women's Basketball Coach,1995,2002
2795,Ronnie Ressel,Mo. Southern St.,Rend Lake College,Assistant Men's Basketball Coach,1992,1995
2795,Ronnie Ressel,Mo. Southern St.,Rend Lake College,Assistant Softball Coach/Coordinator of Fitness Center,1992,2002
2796,Bryant Porter,Mo. Southern St.,Missouri Southern State,Associate Head Coach/Recruiting Coordinator,2024,NA
2796,Bryant Porter,Mo. Southern St.,Missouri Southern State,Assistant Coach,2021,2024
2796,Bryant Porter,Mo. Southern St.,Incarnate Word,Assistant Coach/Head of Player Development/Junior College Recruitment,2018,2021
2796,Bryant Porter,Mo. Southern St.,Tyler Junior College,Assistant Coach,2014,2018
2797,Rebekah Wendland,Mo. Southern St.,Missouri Southern State,Assistant Coach,2025,NA
2797,Rebekah Wendland,Mo. Southern St.,Bethany Lutheran College,Assistant Coach,2023,2025
2797,Rebekah Wendland,Mo. Southern St.,Sherwood Cass R-VIII,Head Coach,NA,2023
2797,Rebekah Wendland,Mo. Southern St.,Derby High School,Assistant Coach,NA,2022
2797,Rebekah Wendland,Mo. Southern St.,Minnesota Rise,AAU Coach,NA,NA
2798,Luke Huddleston,Mo. Southern St.,Missouri Southern State,Assistant Coach,2025,NA
2798,Luke Huddleston,Mo. Southern St.,Columbus State University,Assistant Coach,2024,2025
2798,Luke Huddleston,Mo. Southern St.,Pittsburg State University,Assistant Coach,2022,2024
2798,Luke Huddleston,Mo. Southern St.,LaGrange College,Assistant Coach,2021,2022
2799,Luke Scheidecker,Missouri Western,Missouri Western,Head Coach,2025,NA
2799,Luke Scheidecker,Missouri Western,Wabash Valley College,"Head Coach, Director of Athletics",2020,2025
2799,Luke Scheidecker,Missouri Western,Indiana State,Recruiting Coordinator,2018,2020
2799,Luke Scheidecker,Missouri Western,Wabash Valley College,Head Coach,2016,2018
2799,Luke Scheidecker,Missouri Western,Shawnee Community College,Head Coach,2015,2016
2799,Luke Scheidecker,Missouri Western,Southern Illinois University,Assistant Director of Basketball Operations,2012,2014
2799,Luke Scheidecker,Missouri Western,Southeast Missouri State,Director of Men's Basketball Operations,2011,2012
2800,Darvin Gill,Missouri Western,Missouri Western,Assistant Coach,2025,NA
2800,Darvin Gill,Missouri Western,Montverde Academy,Assistant Coach,2023,2025
2800,Darvin Gill,Missouri Western,Rhea County High School,Head Women's Basketball Coach,2016,2019
2800,Darvin Gill,Missouri Western,Tennessee Flight,Head Coach,2013,2019
2800,Darvin Gill,Missouri Western,Middle Tennessee State University,Video/Advance Scout Coordinator,2019,2021
2800,Darvin Gill,Missouri Western,DeKalb County High School,Assistant Coach,NA,NA
2800,Darvin Gill,Missouri Western,Cannon County High School,Assistant Coach,NA,NA
2800,Darvin Gill,Missouri Western,White County High School,Assistant Coach,NA,NA
2800,Darvin Gill,Missouri Western,Christian Brothers University,Assistant Coach,NA,NA
2800,Darvin Gill,Missouri Western,The Webb School,Assistant Coach,NA,NA
2801,Olivia Nelson,Missouri Western,Missouri Western,Assistant Coach,2025,NA
2802,Amanda Johnson,Concordia-St. Paul,Concordia-St. Paul,Head Coach,2016,NA
2802,Amanda Johnson,Concordia-St. Paul,Concordia-St. Paul,Interim Head Coach,2015,2016
2802,Amanda Johnson,Concordia-St. Paul,Concordia-St. Paul,Graduate Assistant Coach,2012,2015
2802,Amanda Johnson,Concordia-St. Paul,New Life Academy,Assistant Coach,NA,NA
2803,Patrick Swenson,Concordia-St. Paul,Concordia-St. Paul,Assistant Coach,2024,NA
2803,Patrick Swenson,Concordia-St. Paul,Jamestown,"Head Coach, Junior Varsity & Head Varsity Assistant Coach",2022,2024
2803,Patrick Swenson,Concordia-St. Paul,Bethlehem Academy,Boys Basketball Coach,2016,2018
2803,Patrick Swenson,Concordia-St. Paul,Minnesota Fury,AAU Girls Basketball Coach,2019,2019
2803,Patrick Swenson,Concordia-St. Paul,University of Minnesota,Women's Basketball Manager,2018,2021
2803,Patrick Swenson,Concordia-St. Paul,University of Minnesota,Men's Basketball Manager,2017,2017
2804,Maggie Negaard,Concordia-St. Paul,Concordia-St. Paul,Graduate Assistant,2024,NA
2805,Gabi Haack,Concordia-St. Paul,Concordia-St. Paul,Assistant Coach,2024,NA
2806,Danelle Bishop,Cal Poly Pomona,Cal Poly Pomona,Head Women's Basketball Coach,2010,NA
2806,Danelle Bishop,Cal Poly Pomona,California Baptist,Head Women's Basketball Coach,2007,2010
2806,Danelle Bishop,Cal Poly Pomona,Azusa Pacific,Head Women's Basketball Coach,2003,2007
2806,Danelle Bishop,Cal Poly Pomona,Tarleton State,Graduate Assistant,2000,2000
2806,Danelle Bishop,Cal Poly Pomona,San Joaquin Delta Junior College,Assistant Coach,1999,2003
2807,Lorenzo Griffin,Cal Poly Pomona,Cal Poly Pomona,Assistant Coach,2023,NA
2807,Lorenzo Griffin,Cal Poly Pomona,University of La Verne,Graduate Assistant,2021,2023
2808,Cassandra Lacey,Cal Poly Pomona,Cal Poly Pomona,Assistant Coach,2025,NA
2808,Cassandra Lacey,Cal Poly Pomona,Cal State Fullerton,Assistant Coach,2024,2025
2808,Cassandra Lacey,Cal Poly Pomona,University of Redlands,Assistant Coach,2023,2024
2808,Cassandra Lacey,Cal Poly Pomona,University of Redlands,Assistant Coach,2020,2021
2809,Jody Craig,Cal Poly Pomona,Cal Poly Pomona,Volunteer Assistant Coach,NA,NA
2810,Breanne Ha,Cal Poly Pomona,Cal Poly Pomona,Volunteer Assistant Coach,NA,NA
2811,Nautica Morrow,Cal St. Dom. Hills,Cal St. Dominguez Hills,Interim Head Coach,2024,NA
2811,Nautica Morrow,Cal St. Dom. Hills,Cal St. Dominguez Hills,Assistant Coach,2022,2024
2811,Nautica Morrow,Cal St. Dom. Hills,Cal Sparks AAU,Assistant Coach,NA,NA
2812,Tyler Frierson,Cal St. Dom. Hills,Cal State Dominguez Hills,Assistant Coach,2025,NA
2812,Tyler Frierson,Cal St. Dom. Hills,Cal State Fullerton,Director of Operations,2024,2025
2812,Tyler Frierson,Cal St. Dom. Hills,Cal Poly Pomona,Assistant Coach,2022,2024
2813,Cameron Mitchell,Cal St. Dom. Hills,Cal St. Dom. Hills,Assistant Coach,NA,NA
2814,Mario Caetano,Adams St.,Adams State,Head Women's Basketball Coach,2022,NA
2814,Mario Caetano,Adams St.,Adams State,Interim Head Women's Basketball Coach,2021,2022
2814,Mario Caetano,Adams St.,Vegas Elite Basketball Club,Coach,2019,2021
2814,Mario Caetano,Adams St.,Northern New Mexico College,Head Women's Basketball Coach,2018,2019
2814,Mario Caetano,Adams St.,Northern New Mexico College,Men's Associate Head Coach,2010,2018
2815,Angelline Nageak,Adams St.,Adams State,Assistant Coach,NA,NA
2816,Brooke Rodgers,Adams St.,Adams State,Graduate Assistant,NA,NA
2817,Casandra Renno,Cal St. San Bernardino,Cal St. San Bernardino,Head Women's Basketball Coach,2019,NA
2817,Casandra Renno,Cal St. San Bernardino,Cal State Fullerton,Head Assistant Coach,2017,2019
2817,Casandra Renno,Cal St. San Bernardino,Cal State LA,Assistant Coach,2015,2017
2817,Casandra Renno,Cal St. San Bernardino,University of La Verne,Assistant Coach/Recruiting Coordinator,2013,2014
2817,Casandra Renno,Cal St. San Bernardino,OC Elite Southwest AAU,Youth and High School Club Coach,2012,NA
2817,Casandra Renno,Cal St. San Bernardino,Niceville High School,Assistant Varsity Coach/Head Junior Varsity Coach,2012,NA
2817,Casandra Renno,Cal St. San Bernardino,Missouri Valley College,Graduate Assistant,2008,2010
2817,Casandra Renno,Cal St. San Bernardino,Hanau High School,Girls' Junior Varsity Head Coach/Assistant Varsity Coach,2006,2007
2817,Casandra Renno,Cal St. San Bernardino,La Sierra University,Assistant Coach,2005,2006
2818,Lauren Ervin,Cal St. San Bernardino,Cal State San Bernardino,Assistant Coach,2024,NA
2818,Lauren Ervin,Cal St. San Bernardino,Cal State East Bay,Assistant Coach,2022,2024
2819,Markus Black,Cal St. San Bernardino,Cal State San Bernardino,"Assistant Coach, Women's Basketball",2025,NA
2819,Markus Black,Cal St. San Bernardino,Cal State San Bernardino,"Assistant Coach, Men's Basketball",2023,2025
2819,Markus Black,Cal St. San Bernardino,University of Arkansas,Graduate Assistant,2021,2023
2819,Markus Black,Cal St. San Bernardino,Booker High School,Head Coach,2016,2021
2820,Dave Wilbers,Arkansas Tech,Arkansas Tech,Head Women's Basketball Coach,2007,NA
2820,Dave Wilbers,Arkansas Tech,Oral Roberts University,Assistant Coach/Recruiting Coordinator,1998,2004
2820,Dave Wilbers,Arkansas Tech,University of Missouri,Assistant Coach/Recruiting Coordinator,1998,2001
2820,Dave Wilbers,Arkansas Tech,Seward County Community College,Assistant Women's Basketball Coach/Head Volleyball Coach,1993,1998
2820,Dave Wilbers,Arkansas Tech,Welch High School,Head Girls Basketball Coach/Head Softball Coach/Assistant Football Coach,1991,1992
2820,Dave Wilbers,Arkansas Tech,Putnam City High School,High School Basketball Coach,1990,1991
2821,Marc Ellis,Arkansas Tech,Arkansas Tech,Assistant Women's Basketball Coach,NA,NA
2822,Alix Frazier,Arkansas Tech,Arkansas Tech,Student Manager,NA,NA
2823,Brian Fogel,Chico St.,Chico State,Head Women's Basketball Coach,2008,NA
2823,Brian Fogel,Chico St.,Chico State,Assistant Coach,2007,2008
